2 1 2 24 8
1 1 2 24 8
1 1 2 24 8
1 1 1 24 8

2 1 1 1 8
1 1 1 1 8
1 1 1 1 8
1 1 1 1 8
1 1 1 1 8
1 1 1 1 8
1 1 1 2 8
1 1 1 2 8
1 1 1 2 8
1 1 1 2 8
1 1 2 2 8
1 1 1 2 8
1 1 1 3 8
1 1 1 3 8
1 1 1 3 8
1 1 2 3 8
1 1 1 3 8
1 1 1 3 8
2 1 1 4 8
1 1 1 4 8
1 1 1 4 8
1 1 1 4 8
1 1 1 4 8
1 1 1 4 8
1 1 1 5 8
1 1 1 5 8
1 1 1 5 8
1 1 1 5 8
1 1 1 5 8
1 1 1 5 8
1 1 1 6 8
1 1 1 6 8
1 1 1 6 8
1 1 1 6 8
1 1 1 6 8
1 1 1 6 8
1 1 1 7 8
1 1 1 7 8
1 1 1 7 8
1 1 1 7 8
1 1 1 7 8
1 1 1 7 8
1 1 1 8 8
1 1 1 8 8
1 1 1 8 8
1 1 1 8 8
1 1 1 8 8
1 1 2 8 8
1 1 2 9 8
1 1 1 9 8
1 1 1 9 8
1 1 2 9 8
1 1 1 9 8
2 1 2 9 8
1 1 2 10 8
2 1 1 10 8
1 1 2 10 8
1 1 2 10 6
1 1 1 10 6
1 1 1 10 6
1 1 1 11 6
1 1 2 11 6
1 1 1 11 6
1 1 2 11 6
1 1 1 11 1
1 1 1 11 1
1 1 1 12 1
1 1 1 12 1
1 1 1 12 1
1 1 1 12 1
1 1 1 12 1
1 1 1 12 1
1 1 1 13 1
1 1 1 13 1
1 1 1 13 1
1 1 1 13 1
1 1 1 13 1
1 1 1 13 1
1 1 1 14 1
1 1 1 14 1
1 1 1 14 1
1 1 1 14 1
1 1 1 14 1
1 1 1 14 1
1 1 1 15 1
1 1 1 15 1
1 1 1 15 1
1 1 1 15 1
1 1 1 15 1
1 1 1 15 1
1 1 1 16 1
1 1 1 16 1
1 1 2 16 5
1 1 1 16 5
1 1 1 16 5
1 1 1 16 5
1 1 1 17 5
1 1 1 17 5
1 1 2 17 5
1 1 1 17 5
1 1 1 17 5
1 1 1 17 5
1 1 1 18 5
1 1 1 18 5
1 1 1 18 5
1 1 1 18 5
1 1 2 18 6
1 1 2 18 8
1 1 2 19 8
1 1 1 19 8
1 1 2 19 8
1 1 2 19 8
1 1 2 19 8
1 1 1 19 8
1 1 2 20 8
2 1 1 20 8
1 1 1 20 8
1 1 1 20 8
1 1 1 20 8
1 1 1 20 8
1 1 1 21 8
1 1 1 21 8
1 1 1 21 8
1 1 1 21 8
1 1 2 21 8
1 1 1 21 8
1 1 1 22 8
1 1 1 22 8
1 1 1 22 8
1 1 1 22 8
1 1 1 22 8
1 1 1 22 8
1 1 1 23 8
1 1 1 23 8
2 1 1 23 8
1 1 1 23 8
1 1 2 23 8
1 1 2 23 8
2 1 1 24 8
1 1 1 24 8
1 1 1 24 8
1 1 1 24 8
1 1 1 24 8
1 1 1 24 8

1 1 1 1 8
1 1 1 1 8
1 1 2 1 8
1 1 1 1 8
1 1 1 1 8
1 1 1 1 8
1 1 1 2 8
1 1 1 2 8
1 1 1 2 8
1 1 1 2 8
1 1 1 2 8
1 1 1 2 8
1 1 1 3 8
1 1 1 3 8
1 1 1 3 8
1 1 1 3 8
1 1 1 3 8
1 1 1 3 8
1 1 1 4 8
1 1 1 4 8
1 1 1 4 8
1 1 1 4 8
1 1 1 4 8
1 1 1 4 8
1 1 1 5 8
1 1 1 5 8
1 1 1 5 8
1 1 1 5 8
1 1 1 5 8
1 1 1 5 8
1 1 1 6 8
1 1 1 6 8
1 1 1 6 8
1 1 1 6 8
1 1 1 6 8
1 1 1 6 8
1 1 1 7 8
1 1 1 7 8
1 1 1 7 8
1 1 1 7 8
1 1 1 7 8
1 1 1 7 8
1 1 1 8 8
1 1 2 8 4
1 1 2 8 4
1 1 1 8 4
1 1 1 8 4
1 1 1 8 4
1 1 1 9 4
1 1 1 9 4
2 1 2 9 4
1 1 2 9 4
1 1 1 9 4
1 1 2 9 4
1 1 1 10 2
1 1 2 10 2
1 1 1 10 6
1 1 1 10 6
1 1 1 10 6
1 1 1 10 6
1 1 1 11 6
2 1 1 11 6
1 1 2 11 6
1 1 1 11 1
1 1 1 11 1
1 1 1 11 1
1 1 1 12 1
1 1 1 12 1
1 1 1 12 1
1 1 1 12 1
1 1 1 12 1
1 1 1 12 1
1 1 1 13 1
1 1 1 13 1
1 1 1 13 1
1 1 1 13 1
1 1 1 13 1
1 1 1 13 1
1 1 1 14 1
1 1 1 14 1
1 1 1 14 1
1 1 1 14 1
1 1 1 14 1
1 1 1 14 1
1 1 1 15 1
1 1 1 15 1
1 1 1 15 1
1 1 1 15 1
1 1 1 15 1
1 1 1 15 1
1 1 1 16 1
1 1 1 16 1
1 1 1 16 1
1 1 1 16 1
1 1 1 16 1
1 1 1 16 1
1 1 1 17 1
1 1 1 17 1
1 1 1 17 1
1 1 1 17 1
1 1 1 17 1
1 1 1 17 1
1 1 1 18 1
1 1 1 18 1
1 1 2 18 6
1 1 1 18 6
1 1 1 18 6
1 1 1 18 6
1 1 2 19 8
1 1 2 19 8
2 1 1 19 8
2 1 2 19 8
1 1 2 19 8
1 1 1 19 8
1 1 1 20 8
1 1 1 20 8
1 1 1 20 8
1 1 1 20 8
2 1 2 20 6
1 1 2 20 6
1 1 2 21 8
1 1 1 21 8
1 1 1 21 8
1 1 2 21 8
1 1 1 21 8
1 1 1 21 8
1 1 1 22 8
1 1 1 22 8
1 1 2 22 8
1 1 1 22 8
1 1 2 22 8
1 1 1 22 8
1 1 1 23 8
1 1 1 23 8
1 1 1 23 8
1 1 1 23 8
1 1 1 23 8
1 1 1 23 8
1 1 1 24 8
1 1 2 24 8
1 1 2 24 8
2 1 2 24 8
2 1 1 24 8
1 1 1 24 8

2 1 1 1 8
1 1 1 1 8
1 1 2 1 8
1 1 2 1 8
1 1 2 1 8
1 1 1 1 8
1 1 1 2 8
1 1 1 2 8
1 1 1 2 8
1 1 1 2 8
1 1 2 2 8
1 1 1 2 8
1 1 1 3 8
1 1 1 3 8
1 1 1 3 8
1 1 1 3 8
1 1 1 3 8
1 1 1 3 8
1 1 1 4 8
1 1 1 4 8
1 1 1 4 8
1 1 1 4 8
1 1 1 4 8
1 1 1 4 8
1 1 1 5 8
1 1 1 5 8
1 1 1 5 8
1 1 1 5 8
1 1 1 5 8
1 1 1 5 8
1 1 1 6 8
1 1 1 6 8
1 1 1 6 8
1 1 1 6 8
1 1 1 6 8
1 1 1 6 8
1 1 1 7 8
1 1 1 7 8
1 1 1 7 8
1 1 1 7 8
1 1 1 7 8
1 1 2 7 8
1 1 1 8 8
1 1 1 8 8
1 1 1 8 8
2 1 1 8 8
1 1 1 8 8
1 1 1 8 8
1 1 1 9 8
1 1 1 9 8
2 1 2 9 5
1 1 1 9 5
1 1 1 9 5
1 1 1 9 5
1 1 1 10 5
1 1 1 10 5
1 1 1 10 5
1 1 1 10 5
1 1 1 10 5
1 1 1 10 5
1 1 1 11 5
1 1 1 11 5
1 1 2 11 5
1 1 2 11 5
2 1 1 11 5
1 1 1 11 5
1 1 1 12 5
1 1 1 12 5
1 1 1 12 5
1 1 1 12 5
1 1 1 12 5
1 1 1 12 5
2 1 2 13 5
2 1 1 13 5
2 1 2 13 5
2 1 2 13 5
2 1 2 13 5
2 1 2 13 5
2 1 2 14 5
2 1 1 14 5
2 1 1 14 5
1 1 1 14 5
1 1 1 14 5
1 1 1 14 5
1 1 1 15 5
2 1 1 15 5
1 1 1 15 5
1 1 1 15 5
1 1 1 15 5
1 1 1 15 5
1 1 1 16 5
1 1 1 16 5
1 1 1 16 5
1 1 1 16 5
1 1 1 16 5
1 1 1 16 5
1 1 1 17 5
2 1 1 17 5
1 1 1 17 5
1 1 1 17 5
1 1 1 17 5
1 1 1 17 5
1 1 1 18 5
1 1 1 18 5
1 1 1 18 5
1 1 2 18 7
1 1 2 18 8
1 1 2 18 8
1 1 2 19 8
2 1 1 19 8
1 1 1 19 8
2 1 1 19 8
1 1 1 19 8
1 1 1 19 8
1 1 2 20 8
1 1 1 20 8
1 1 1 20 8
1 1 2 20 8
1 1 2 20 8
1 1 1 20 8
1 1 1 21 8
2 1 1 21 8
1 1 1 21 8
1 1 1 21 8
1 1 1 21 8
1 1 1 21 8
1 1 1 22 8
1 1 1 22 8
1 1 1 22 8
1 1 2 22 8
1 1 2 22 8
2 1 2 22 8
2 1 1 23 8
1 1 1 23 8
1 1 1 23 8
1 1 1 23 8
1 1 1 23 8
1 1 2 23 8
2 1 2 24 8
1 1 1 24 8
1 1 1 24 8
1 1 1 24 8
1 1 1 24 8
1 1 1 24 8

1 1 1 1 8
1 1 1 1 8
1 1 1 1 8
1 1 2 1 8
1 1 1 1 8
1 1 1 1 8
1 1 2 2 8
1 1 1 2 8
1 1 1 2 8
1 1 1 2 8
1 1 1 2 8
1 1 1 2 8
1 1 1 3 8
1 1 1 3 8
1 1 1 3 8
1 1 1 3 8
1 1 1 3 8
1 1 1 3 8
1 1 1 4 8
1 1 1 4 8
1 1 1 4 8
1 1 1 4 8
1 1 1 4 8
1 1 1 4 8
1 1 1 5 8
1 1 1 5 8
1 1 1 5 8
1 1 1 5 8
1 1 1 5 8
1 1 1 5 8
1 1 1 6 8
1 1 1 6 8
1 1 1 6 8
1 1 1 6 8
1 1 1 6 8
1 1 1 6 8
1 1 1 7 8
1 1 1 7 8
1 1 1 7 8
1 1 2 7 8
1 1 1 7 8
1 1 2 7 8
1 1 2 8 8
1 1 2 8 8
1 1 2 8 8
1 1 2 8 6
1 1 1 8 1
1 1 1 8 1
1 1 1 9 1
1 1 1 9 1
1 1 1 9 1
1 1 1 9 1
1 1 1 9 1
1 1 1 9 1
1 1 1 10 1
1 1 1 10 1
1 1 1 10 1
1 1 1 10 1
1 1 1 10 1
1 1 1 10 1
1 1 1 11 1
1 1 1 11 1
1 1 1 11 1
1 1 1 11 1
1 1 1 11 1
1 1 1 11 1
1 1 1 12 1
1 1 1 12 1
1 1 1 12 1
1 1 1 12 1
1 1 1 12 1
1 1 1 12 1
1 1 1 13 1
1 1 1 13 1
1 1 1 13 1
1 1 1 13 1
1 1 1 13 1
1 1 1 13 1
1 1 1 14 1
1 1 1 14 1
1 1 1 14 1
1 1 1 14 1
1 1 1 14 1
1 1 1 14 1
1 1 1 15 1
1 1 1 15 1
1 1 1 15 1
1 1 1 15 1
1 1 1 15 1
1 1 1 15 1
1 1 1 16 1
1 1 1 16 1
1 1 1 16 1
1 1 1 16 1
1 1 1 16 1
1 1 1 16 1
1 1 1 17 1
1 1 1 17 1
1 1 1 17 1
1 1 1 17 1
1 1 1 17 1
1 1 1 17 1
1 1 1 18 1
1 1 1 18 1
1 1 1 18 1
1 1 1 18 1
1 1 1 18 1
1 1 2 18 6
1 1 2 19 1
1 1 1 19 1
1 1 1 19 1
1 1 1 19 1
1 1 1 19 1
1 1 1 19 1
1 1 1 20 1
1 1 1 20 1
1 1 1 20 1
1 1 1 20 1
1 1 1 20 1
1 1 2 20 1
1 1 2 21 8
1 1 2 21 8
2 1 2 21 8
1 1 2 21 8
1 1 2 21 8
1 1 2 21 8
1 1 1 22 8
1 1 2 22 8
1 1 1 22 8
1 1 1 22 8
1 1 1 22 8
1 1 1 22 8
1 1 1 23 8
1 1 1 23 8
1 1 1 23 8
1 1 1 23 8
1 1 1 23 8
1 1 1 23 8
1 1 1 24 8
1 1 1 24 8
1 1 2 24 8
1 1 1 24 8
1 1 1 24 8
1 1 1 24 8

